client_id,went_back,variation
5814099,3,Control
5814124,6,Control
5814243,3,Unknown
5814327,2,Test
5814353,3,Unknown
5814361,1,Unknown
5814539,4,Control
5814611,3,Unknown
5814624,3,Unknown
5814670,2,Unknown
5814758,7,Test
5814821,3,Unknown
5814834,4,Control
5814846,0,Unknown
5814926,3,Unknown
5814959,3,Unknown
5815034,0,Control
5815231,3,Test
5815290,3,Unknown
5815373,3,Test
5815400,4,Control
5815448,3,Unknown
5815466,3,Unknown
5815473,2,Unknown
5815555,3,Unknown
5815644,5,Control
5815825,0,Unknown
5815864,1,Test
5815975,3,Test
5815996,3,Control
5816187,5,Control
5816230,5,Control
5816519,3,Test
5816530,2,Unknown
5816546,3,Test
5816653,3,Unknown
5816681,3,Unknown
5816825,4,Test
5816900,3,Unknown
5816952,0,Unknown
5816976,0,Unknown
5817103,3,Unknown
5817225,2,Control
5817288,3,Test
5817293,14,Control
5817380,2,Unknown
5817393,3,Control
5817398,4,Unknown
5817450,5,Unknown
5817490,0,Unknown
5817512,7,Unknown
5817527,5,Test
5817706,1,Unknown
5817789,0,Control
5817965,3,Unknown
5818000,0,Test
5818148,6,Control
5818340,3,Unknown
5818454,1,Control
5818516,2,Test
5818608,3,Unknown
5818628,0,Test
5818769,3,Unknown
5818813,1,Unknown
5818842,3,Control
5818979,19,Unknown
5819029,0,Unknown
5819141,3,Control
5819277,3,Unknown
5819450,4,Test
5819602,0,Unknown
5819608,2,Test
5819620,3,Control
5819627,3,Control
5819652,1,Unknown
5819654,1,Control
5819683,5,Unknown
5819791,2,Unknown
5819823,3,Unknown
5819888,3,Unknown
5819939,3,Unknown
5820196,3,Unknown
5820208,3,Unknown
5820267,3,Control
5820302,3,Unknown
5820324,3,Unknown
5820328,3,Control
5820459,3,Unknown
5820624,7,Unknown
5820694,0,Unknown
5820796,3,Test
5820806,3,Unknown
5820852,3,Unknown
5820957,2,Test
5821052,5,Unknown
5821057,3,Test
5821086,3,Test
5821094,2,Unknown
5821282,3,Unknown
5821298,0,Control
5821333,3,Unknown
5821350,0,Control
5821453,0,Unknown
5821479,3,Unknown
5821498,4,Unknown
5821623,3,Unknown
5821694,3,Unknown
5821983,3,Control
5822068,3,Unknown
5822092,5,Unknown
5822378,3,Control
5822478,3,Control
5822535,3,Unknown
5822562,4,Test
5822622,0,Control
5822638,3,Test
5822673,3,Unknown
5822736,3,Control
5822755,32,Test
5822813,0,Test
5822991,2,Unknown
5823006,3,Test
5823078,11,Unknown
5823083,0,Unknown
5823239,3,Unknown
5823294,3,Unknown
5823318,8,Test
5823496,3,Unknown
5823529,6,Control
5823616,3,Test
5823625,2,Control
5823627,5,Control
5823726,7,Unknown
5823904,4,Control
5823976,3,Unknown
5823990,0,Control
5824006,0,Unknown
5824192,6,Unknown
5824205,4,Control
5824252,3,Unknown
5824256,0,Control
5824356,3,Unknown
5824357,5,Control
5824478,4,Unknown
5824629,3,Test
5824640,6,Control
5824755,0,Unknown
5824897,10,Unknown
5824903,2,Unknown
5824996,3,Control
5825030,1,Test
5825078,3,Unknown
5825097,3,Unknown
5825130,3,Unknown
5825322,3,Test
5825373,3,Unknown
5825490,3,Unknown
5825541,8,Unknown
5825555,3,Test
5825556,3,Test
5825686,3,Test
5825707,4,Unknown
5825740,3,Control
5825744,3,Unknown
5825804,3,Unknown
5825875,0,Unknown
5825898,4,Unknown
5825957,3,Unknown
5825992,3,Unknown
5826047,0,Unknown
5826157,3,Unknown
5826160,3,Test
5826232,6,Test
5826265,5,Unknown
5826319,0,Unknown
5826348,3,Unknown
5826385,2,Unknown
5826390,8,Control
5826449,6,Control
5826675,3,Unknown
5826728,7,Test
5826737,3,Test
5826768,3,Unknown
5826772,6,Unknown
5826875,3,Unknown
5826916,3,Test
5826935,5,Unknown
5827181,3,Unknown
5827277,3,Unknown
5827283,0,Unknown
5827372,3,Unknown
5827422,3,Unknown
5827424,0,Unknown
5827429,4,Test
5827436,1,Unknown
5827444,8,Control
5827480,5,Test
5827596,3,Control
5827803,3,Unknown
5827862,4,Unknown
5827932,3,Unknown
5827983,3,Unknown
5828093,3,Unknown
5828289,6,Unknown
5828316,3,Test
5828422,3,Unknown
5828623,4,Test
5828745,0,Control
5828755,3,Unknown
5828768,3,Control
5828878,3,Test
5828946,6,Test
5828963,6,Unknown
5829056,0,Unknown
5829248,5,Control
5829295,4,Test
5829314,7,Control
5829333,5,Unknown
5829338,0,Unknown
5829371,1,Control
5829472,3,Unknown
5829734,8,Unknown
5829746,5,Unknown
5829895,6,Control
5829912,7,Unknown
5829932,6,Unknown
5830049,3,Test
5830053,0,Test
5830093,3,Control
5830132,4,Unknown
5830177,3,Control
5830315,0,Unknown
5830535,3,Unknown
5830544,3,Control
5830611,6,Test
5830630,0,Test
5830641,3,Unknown
5830673,3,Unknown
5830747,0,Unknown
5830765,0,Unknown
5830774,3,Unknown
5830972,3,Unknown
5831252,3,Unknown
5831287,4,Unknown
5831289,3,Test
5831346,4,Unknown
5831376,5,Unknown
5831377,3,Test
5831457,3,Unknown
5831505,3,Control
5831536,3,Unknown
5831696,3,Control
5831709,0,Unknown
5831736,3,Control
5831775,4,Unknown
5831887,3,Unknown
5831888,7,Unknown
5831916,4,Unknown
5832072,3,Test
5832104,3,Test
5832167,5,Control
5832291,1,Unknown
5832478,7,Test
5832572,3,Unknown
5832576,3,Unknown
5832617,3,Unknown
5832674,0,Control
5832682,0,Test
5832742,3,Unknown
5832757,4,Unknown
5832791,3,Unknown
5832852,4,Unknown
5833025,1,Control
5833170,0,Control
5833409,3,Unknown
5833451,3,Unknown
5833579,4,Test
5833585,1,Unknown
5833618,3,Control
5833786,6,Unknown
5833804,3,Unknown
5834125,3,Unknown
5834206,10,Test
5834233,3,Test
5834652,6,Control
5834677,3,Unknown
5834717,3,Test
5834735,3,Unknown
5834808,0,Unknown
5834897,3,Unknown
5834919,3,Control
5834927,7,Unknown
5835112,11,Unknown
5835214,7,Control
5835230,7,Unknown
5835244,3,Unknown
5835342,3,Unknown
5835350,3,Unknown
5835371,1,Unknown
5835400,4,Test
5835574,0,Unknown
5835601,0,Unknown
5835607,5,Unknown
5835614,3,Control
5835634,8,Test
5835788,0,Unknown
5835801,0,Unknown
5836023,3,Control
5836024,4,Unknown
5836080,0,Control
5836254,3,Unknown
5836316,0,Test
5836349,3,Test
5836355,1,Unknown
5836504,5,Test
5836594,3,Test
5836651,3,Unknown
5836861,3,Unknown
5836898,3,Unknown
5836916,3,Test
5836998,3,Unknown
5837024,3,Unknown
5837038,4,Unknown
5837127,3,Test
5837271,3,Unknown
5837397,2,Test
5837641,6,Test
5837678,3,Test
5837838,3,Unknown
5837852,0,Test
5837861,1,Unknown
5837947,3,Unknown
5838050,3,Control
5838184,3,Control
5838287,3,Unknown
5838308,6,Unknown
5838330,1,Unknown
5838337,1,Test
5838642,6,Unknown
5838650,6,Control
5838651,2,Unknown
5838698,3,Unknown
5838817,3,Test
5838845,4,Test
5838873,3,Unknown
5838920,5,Test
5838923,3,Unknown
5838971,0,Unknown
5839012,5,Unknown
5839015,3,Unknown
5839136,4,Unknown
5839189,2,Unknown
5839221,3,Test
5839232,5,Test
5839459,3,Unknown
5839486,2,Test
5839602,3,Control
5839643,3,Test
5839728,3,Control
5839856,3,Unknown
5839866,3,Unknown
5840107,8,Control
5840358,3,Test
5840425,4,Unknown
5840454,0,Unknown
5840557,8,Unknown
5840669,3,Unknown
5840675,6,Unknown
5840762,6,Test
5840824,0,Unknown
5840871,6,Unknown
5840906,4,Control
5840984,1,Control
5841087,8,Test
5841109,0,Control
5841290,4,Unknown
5841349,3,Unknown
5841499,3,Control
5841628,5,Unknown
5841629,0,Unknown
5841644,3,Unknown
5841664,0,Control
5841697,3,Control
5841702,4,Unknown
5841975,0,Control
5842004,1,Control
5842248,3,Unknown
5842296,3,Test
5842338,3,Test
5842408,4,Unknown
5842501,5,Test
5842524,3,Unknown
5842547,3,Unknown
5842659,3,Unknown
5842728,5,Unknown
5842808,3,Unknown
5842904,4,Unknown
5842948,3,Control
5843022,3,Unknown
5843105,3,Test
5843130,3,Unknown
5843197,3,Unknown
5843202,3,Test
5843292,4,Unknown
5843349,7,Unknown
5843376,3,Test
5843433,4,Unknown
5843450,3,Control
5843557,0,Unknown
5843584,3,Unknown
5843649,3,Test
5843655,5,Unknown
5843711,3,Unknown
5843778,3,Control
5843791,3,Test
5844233,0,Test
5844361,3,Unknown
5844424,0,Control
5844462,4,Unknown
5844624,5,Control
5844696,3,Unknown
5844759,1,Unknown
5845012,3,Unknown
5845017,3,Control
5845133,3,Unknown
5845210,5,Unknown
5845281,1,Unknown
5845322,0,Unknown
5845518,6,Unknown
5845530,4,Test
5845553,3,Unknown
5845598,3,Control
5845637,5,Unknown
5845756,3,Unknown
5845801,3,Unknown
5845872,7,Control
5845981,3,Test
5846000,3,Unknown
5846178,3,Control
5846323,1,Unknown
5846394,3,Unknown
5846414,3,Unknown
5846420,1,Unknown
5846595,10,Unknown
5846753,3,Unknown
5846805,5,Unknown
5847023,4,Unknown
5847036,3,Unknown
5847145,3,Unknown
5847269,5,Control
5847311,3,Test
5847341,3,Test
5847377,3,Unknown
5847446,3,Unknown
5847452,0,Control
5847468,1,Test
5847490,1,Unknown
5847555,1,Unknown
5847586,3,Control
5847641,3,Unknown
5847660,0,Control
5847726,3,Control
5847845,3,Control
5847995,3,Unknown
5848027,0,Control
5848194,5,Unknown
5848257,3,Test
5848267,3,Control
5848350,3,Control
5848476,0,Unknown
5848487,5,Test
5848645,3,Unknown
5848738,4,Unknown
5848988,6,Test
5849149,3,Test
5849264,0,Unknown
5849403,0,Unknown
5849419,6,Unknown
5849432,9,Control
5849558,0,Test
5849595,1,Test
5849741,3,Test
5849775,3,Unknown
5849813,3,Test
5849829,0,Unknown
5849934,0,Unknown
5850123,5,Control
5850237,8,Control
5850303,3,Control
5850311,3,Unknown
5850312,3,Unknown
5850402,3,Test
5850409,4,Unknown
5850490,3,Unknown
5850584,3,Unknown
5850639,1,Unknown
5850681,9,Unknown
5850779,3,Unknown
5850820,3,Unknown
5850862,4,Unknown
5850968,3,Unknown
5850998,1,Unknown
5851066,3,Control
5851331,3,Control
5851390,0,Unknown
5851508,3,Test
5851524,6,Test
5851577,3,Unknown
5851652,0,Unknown
5851688,3,Control
5851771,3,Unknown
5851821,3,Test
5851918,0,Control
5851947,2,Control
5851993,3,Unknown
5851995,3,Test
5852070,3,Test
5852129,3,Unknown
5852271,5,Unknown
5852324,4,Unknown
5852330,3,Unknown
5852425,0,Unknown
5852541,6,Unknown
5852701,1,Unknown
5852774,3,Test
5852849,3,Control
5852888,3,Unknown
5852952,4,Unknown
5853137,3,Unknown
5853171,3,Unknown
5853323,3,Test
5853478,3,Test
5853751,4,Test
5853771,0,Control
5853872,1,Unknown
5853973,0,Unknown
5854054,3,Test
5854069,3,Unknown
5854138,3,Test
5854533,0,Unknown
5854535,5,Test
5854628,3,Control
5854705,0,Unknown
5854788,3,Control
5854803,3,Test
5854892,3,Unknown
5854897,3,Unknown
5854902,3,Test
5854932,4,Test
5854977,5,Unknown
5855007,3,Unknown
5855015,3,Unknown
5855027,5,Unknown
5855066,0,Unknown
5855133,2,Unknown
5855185,0,Unknown
5855363,3,Test
5855387,3,Control
5855764,3,Unknown
5855839,3,Test
5855902,3,Control
5855906,3,Unknown
5856010,12,Unknown
5856011,3,Unknown
5856109,4,Unknown
5856243,3,Control
5856394,3,Unknown
5856439,3,Unknown
5856474,1,Control
5856586,1,Unknown
5856694,3,Test
5856747,1,Unknown
5856806,3,Test
5856819,3,Unknown
5856876,3,Unknown
5856902,3,Unknown
5856930,5,Control
5856955,1,Unknown
5857165,3,Unknown
5857408,3,Unknown
5857487,4,Unknown
5857507,3,Unknown
5857564,3,Unknown
5857593,3,Control
5857627,3,Test
5857811,7,Unknown
5857868,3,Control
5858133,3,Test
5858160,3,Unknown
5858388,3,Control
5858436,3,Test
5858612,3,Unknown
5858719,4,Test
5858752,4,Unknown
5858824,1,Unknown
5858892,6,Unknown
5858971,7,Unknown
5859023,3,Unknown
5859061,3,Unknown
5859315,3,Test
5859375,0,Control
5859430,4,Test
5859449,6,Unknown
5859476,3,Test
5859609,3,Test
5859613,6,Unknown
5859640,2,Unknown
5859678,6,Unknown
5859808,3,Control
5859904,3,Unknown
5859990,12,Test
5860017,3,Test
5860117,4,Unknown
5860339,3,Unknown
5860497,3,Unknown
5860565,5,Test
5860571,5,Unknown
5860596,6,Unknown
5860814,3,Test
5860892,3,Unknown
5860978,3,Control
5860994,3,Unknown
5861027,4,Control
5861033,0,Unknown
5861058,3,Unknown
5861287,3,Unknown
5861321,3,Unknown
5861357,1,Unknown
5861436,0,Control
5861625,3,Control
5861777,0,Unknown
5861913,3,Unknown
5862002,3,Unknown
5862108,0,Unknown
5862154,3,Test
5862626,0,Unknown
5862631,1,Unknown
5862675,3,Test
5862916,3,Control
5862986,4,Control
5862995,0,Test
5863138,0,Control
5863265,1,Unknown
5863279,0,Unknown
5863332,3,Unknown
5863382,0,Unknown
5863395,3,Test
5863551,3,Unknown
5863707,8,Control
5864137,3,Unknown
5864399,3,Control
5864436,0,Test
5864969,3,Control
5864991,4,Unknown
5865037,0,Control
5865057,3,Unknown
5865256,0,Control
5865360,4,Test
5865390,3,Unknown
5865399,3,Unknown
5865462,3,Unknown
5865466,12,Unknown
5865516,3,Test
5865541,3,Unknown
5865564,3,Test
5865795,2,Test
5865838,3,Control
5865883,2,Unknown
5865969,3,Unknown
5866376,3,Unknown
5866418,0,Test
5866491,5,Unknown
5866547,3,Unknown
5866556,2,Unknown
5866642,4,Unknown
5866752,0,Unknown
5866797,4,Control
5866919,0,Unknown
5867086,2,Unknown
5867240,3,Unknown
5867343,3,Unknown
5867387,3,Unknown
5867403,3,Test
5867453,4,Unknown
5867490,3,Unknown
5867567,4,Unknown
5867606,0,Unknown
5867618,3,Unknown
5867742,3,Unknown
5867754,15,Test
5867763,5,Test
5867862,3,Test
5867882,4,Unknown
5867909,3,Unknown
5867937,6,Control
5868062,1,Unknown
5868287,3,Unknown
5868356,5,Control
5868409,4,Control
5868481,4,Unknown
5868491,3,Unknown
5868518,3,Unknown
5868629,3,Unknown
5868762,7,Unknown
5868815,5,Test
5868863,0,Test
5868942,3,Unknown
5868953,6,Unknown
5869031,3,Unknown
5869101,0,Control
5869117,8,Unknown
5869128,9,Test
5869318,3,Control
5869320,7,Control
5869487,2,Control
5869570,0,Control
5869614,5,Control
5869615,5,Unknown
5869718,3,Unknown
5869847,0,Control
5869920,2,Test
5870041,6,Unknown
5870259,3,Test
5870289,3,Control
5870391,0,Unknown
5870396,1,Unknown
5870441,4,Control
5870475,2,Unknown
5870520,3,Test
5870611,3,Unknown
5870634,3,Unknown
5870645,3,Unknown
5870652,2,Control
5870670,3,Unknown
5870738,5,Test
5870761,0,Unknown
5870801,5,Unknown
5870802,5,Test
5870818,4,Unknown
5870882,3,Unknown
5870916,3,Test
5871038,3,Control
5871071,0,Control
5871072,3,Test
5871099,3,Unknown
5871132,3,Test
5871163,3,Unknown
5871224,5,Test
5871236,3,Unknown
5871299,1,Unknown
5871351,3,Test
5871387,3,Control
5871575,3,Unknown
5871783,5,Unknown
5871792,3,Control
5871989,3,Test
5872070,0,Unknown
5872094,5,Unknown
5872128,3,Test
5872151,3,Unknown
5872163,3,Test
5872176,4,Unknown
5872188,3,Unknown
5872502,1,Test
5872509,3,Unknown
5872680,3,Test
5872684,3,Test
5872787,0,Unknown
5872800,0,Unknown
5872805,6,Test
5872814,3,Test
5872883,3,Unknown
5872898,3,Test
5872980,0,Unknown
5873006,3,Unknown
5873509,0,Unknown
5873674,7,Control
5873730,3,Test
5873741,3,Unknown
5873817,3,Unknown
5873896,3,Unknown
5873926,3,Unknown
5874051,0,Unknown
5874073,3,Unknown
5874124,1,Test
5874142,4,Unknown
5874173,8,Control
5874315,2,Unknown
5874365,7,Test
5874439,3,Test
5874483,3,Control
5874488,10,Test
5875104,4,Test
5875181,3,Unknown
5875243,3,Unknown
5875249,0,Test
5875296,3,Unknown
5875308,3,Unknown
5875372,2,Unknown
5875476,7,Unknown
5875727,0,Control
5875761,3,Unknown
5875773,3,Unknown
5875784,3,Unknown
5875817,0,Unknown
5876035,7,Control
5876120,1,Unknown
5876189,4,Unknown
5876225,1,Test
5876247,3,Unknown
5876292,3,Unknown
5876311,3,Test
5876419,0,Unknown
5876422,3,Control
5876462,3,Unknown
5876663,7,Unknown
5876920,1,Test
5877689,1,Test
5877742,6,Test
5877788,4,Unknown
5877931,2,Unknown
5877948,5,Test
5878003,7,Unknown
5878089,3,Test
5878092,4,Unknown
5878107,3,Test
5878206,3,Unknown
5878263,3,Unknown
5878388,0,Control
5878461,0,Unknown
5878794,6,Unknown
5878909,4,Unknown
5878965,3,Control
5879526,4,Test
5879528,3,Unknown
5879670,4,Control
5879789,15,Unknown
5879917,3,Test
5879951,3,Test
5879965,3,Control
5879984,1,Unknown
5880181,3,Control
5880262,4,Unknown
5880336,3,Test
5880385,8,Control
5880392,3,Control
5880453,1,Control
5880647,4,Test
5880791,4,Unknown
5881097,3,Test
5881256,6,Test
5881309,6,Unknown
5881406,6,Test
5881622,3,Test
5881697,2,Test
5881755,0,Unknown
5881812,3,Unknown
5881854,0,Control
5882000,3,Test
5882066,11,Unknown
5882123,3,Test
5882141,3,Test
5882225,4,Unknown
5882288,5,Unknown
5882333,3,Test
5882433,3,Unknown
5882646,3,Test
5882804,3,Unknown
5882848,1,Unknown
5882943,3,Test
5883048,3,Unknown
5883088,5,Test
5883131,6,Unknown
5883134,0,Unknown
5883269,3,Test
5883378,3,Test
5883656,3,Test
5883729,9,Unknown
5883791,0,Test
5883812,2,Test
5883862,3,Unknown
5883917,3,Unknown
5883955,1,Control
5884125,3,Control
5884133,3,Test
5884191,3,Test
5884299,2,Test
5884318,3,Test
5884631,4,Unknown
5884633,3,Test
5884804,3,Test
5884847,3,Unknown
5884902,2,Unknown
5884978,2,Unknown
5885174,0,Test
5885212,7,Test
5885333,4,Unknown
5885392,3,Unknown
5885398,5,Unknown
5885503,0,Test
5885544,3,Unknown
5885558,3,Unknown
5885579,4,Unknown
5885842,3,Unknown
5886013,3,Unknown
5886025,5,Unknown
5886232,1,Unknown
5886350,5,Control
5886382,5,Unknown
5886546,3,Unknown
5886604,3,Unknown
5886983,4,Test
5886998,0,Unknown
5887136,3,Control
5887165,3,Unknown
5887227,3,Test
5887681,4,Unknown
5887829,8,Control
5887846,6,Unknown
5887921,3,Unknown
5888019,3,Unknown
5888321,3,Test
5888385,1,Unknown
5888524,3,Unknown
5888558,3,Unknown
5888582,0,Control
5888606,5,Unknown
5888619,4,Control
5888658,2,Control
5888688,3,Control
5888704,3,Unknown
5888709,3,Unknown
5888834,3,Unknown
5888850,3,Test
5888868,3,Unknown
5888965,3,Test
5889057,3,Test
5889228,12,Test
5889267,4,Unknown
5889338,6,Unknown
5889414,3,Unknown
5889494,3,Test
5889547,3,Test
5889595,0,Unknown
5889635,3,Unknown
5889643,4,Unknown
5889685,3,Test
5889920,0,Test
5890080,1,Control
5890198,1,Unknown
5890322,3,Unknown
5890536,1,Control
5890598,3,Test
5890673,1,Test
5890685,3,Unknown
5890737,5,Control
5890801,3,Control
5890898,10,Unknown
5890932,3,Control
5890936,8,Control
5890984,3,Unknown
5890995,0,Control
5891059,5,Unknown
5891187,1,Unknown
5891235,3,Unknown
5891447,3,Control
5891493,3,Unknown
5891676,8,Unknown
5891705,0,Unknown
5891827,3,Test
5891909,6,Test
5891980,0,Control
5892008,8,Unknown
5892025,3,Test
5892103,2,Test
5892186,3,Unknown
5892222,3,Unknown
5892234,3,Unknown
5892346,5,Control
5892452,3,Unknown
5892517,2,Unknown
5892559,3,Unknown
5892672,3,Control
5892682,1,Test
5892759,3,Unknown
5892897,4,Test
5892959,3,Unknown
5893086,3,Unknown
5893114,3,Control
5893124,8,Unknown
5893137,3,Unknown
5893434,3,Control
5893471,4,Unknown
5893578,3,Control
5893736,8,Unknown
5893839,0,Unknown
5893876,3,Test
5893972,3,Test
5894048,3,Test
5894061,7,Unknown
5894241,3,Test
5894330,3,Unknown
5894393,3,Unknown
5894548,4,Test
5894718,3,Unknown
5894768,3,Test
5894785,0,Control
5894811,3,Control
5894819,3,Control
5895267,1,Unknown
5895357,3,Unknown
5895410,0,Unknown
5895512,3,Control
5895605,0,Control
5895617,3,Control
5895754,0,Test
5896007,3,Unknown
5896023,9,Unknown
5896233,3,Test
5896265,3,Test
5896342,3,Unknown
5896379,5,Unknown
5896427,0,Control
5896456,0,Unknown
5896467,8,Test
5896515,3,Unknown
5896556,3,Control
5896757,21,Unknown
5896881,1,Control
5896922,3,Unknown
5896927,5,Unknown
5896960,0,Unknown
5897001,5,Unknown
5897221,3,Unknown
5897235,3,Unknown
5897257,3,Unknown
5897324,6,Unknown
5897376,3,Control
5897462,6,Unknown
5897504,3,Control
5897570,0,Unknown
5897613,3,Unknown
5897698,3,Unknown
5897806,0,Control
5897837,7,Control
5897839,6,Unknown
5897858,9,Test
5897870,3,Unknown
5897994,0,Unknown
5898158,8,Unknown
5898319,0,Control
5898344,5,Test
5898378,3,Unknown
5898388,3,Unknown
5898415,3,Unknown
5898506,5,Test
5898764,2,Control
5898773,3,Unknown
5898853,3,Unknown
5898876,3,Unknown
5898951,0,Unknown
5899036,3,Test
5899045,3,Unknown
5899110,11,Unknown
5899182,1,Test
5899205,3,Test
5899253,5,Unknown
5899260,3,Unknown
5899282,4,Unknown
5899425,5,Control
5899458,3,Test
5899647,4,Unknown
5899752,3,Control
5899779,5,Test
5899788,3,Test
5899889,3,Test
5899927,8,Unknown
5899944,1,Test
5900023,3,Unknown
5900074,3,Unknown
5900143,3,Test
5900386,3,Test
5900555,0,Test
5900557,0,Control
5900563,3,Unknown
5900593,4,Unknown
5900728,3,Test
5900806,3,Control
5900848,3,Unknown
5900870,0,Test
5900972,3,Unknown
5901024,3,Test
5901061,0,Unknown
5901063,3,Unknown
5901083,0,Unknown
5901085,0,Unknown
5901101,3,Unknown
5901129,4,Unknown
5901174,6,Unknown
5901369,3,Unknown
5901463,0,Control
5901729,4,Test
5901737,3,Test
5901902,3,Unknown
5901964,0,Control
5902055,29,Test
5902197,3,Test
5902352,3,Test
5902416,3,Unknown
5902504,0,Unknown
5902515,3,Test
5902640,4,Test
5902655,1,Control
5902660,3,Unknown
5902693,3,Test
5902714,9,Unknown
5902718,3,Test
5902851,3,Control
5902971,3,Unknown
5903086,0,Control
5903110,9,Control
5903186,9,Unknown
5903293,5,Control
5903442,3,Unknown
5903704,0,Test
5903799,0,Test
5903835,3,Unknown
5903933,3,Unknown
5903999,3,Control
5904035,3,Test
5904036,3,Unknown
5904145,6,Control
5904217,3,Test
5904463,3,Unknown
5904464,4,Unknown
5904555,3,Unknown
5904569,3,Unknown
5904599,3,Test
5904635,4,Unknown
5904714,3,Unknown
5904861,3,Control
5904879,0,Unknown
5905043,3,Unknown
5905052,3,Unknown
5905100,0,Unknown
5905206,3,Unknown
5905223,3,Test
5905292,3,Unknown
5905388,5,Test
5905460,4,Unknown
5905486,4,Control
5905602,3,Unknown
5905652,3,Test
5905660,3,Control
5905758,3,Unknown
5905846,3,Unknown
5906001,3,Test
5906129,0,Control
5906168,3,Unknown
5906270,3,Test
5906743,6,Unknown
5906821,3,Unknown
5906822,2,Unknown
5906900,3,Unknown
5906907,3,Test
5907285,3,Unknown
5907308,3,Unknown
5907345,3,Control
5907435,6,Unknown
5907556,11,Control
5907565,6,Unknown
5907634,4,Unknown
5907843,5,Control
5907862,8,Unknown
5907922,3,Unknown
5907929,1,Test
5907969,1,Control
5908055,3,Unknown
5908066,3,Test
5908095,2,Control
5908227,0,Unknown
5908228,0,Test
5908255,3,Unknown
5908286,2,Control
5908339,3,Control
5908353,3,Test
5908431,3,Test
5908485,3,Test
5908562,1,Control
5908613,4,Unknown
5908745,2,Control
5908749,3,Test
5909076,3,Unknown
5909105,4,Unknown
5909116,3,Unknown
5909312,0,Control
5909373,3,Unknown
5909430,7,Unknown
5909531,3,Test
5909567,3,Test
5909604,5,Unknown
5909675,0,Test
5909877,3,Test
5909888,4,Unknown
5909898,7,Unknown
5910048,3,Unknown
5910069,3,Unknown
5910155,3,Test
5910209,3,Test
5910240,10,Test
5910294,2,Test
5910364,5,Control
5910608,3,Control
5910632,0,Unknown
5910645,3,Control
5910788,3,Unknown
5910851,3,Unknown
5910853,1,Control
5910869,3,Unknown
5910870,3,Control
5910914,3,Test
5910996,3,Unknown
5911010,6,Control
5911100,1,Test
5911203,0,Unknown
